Patrícia Alvarenga ,Faixa B ,Universidade Federal da Bahia ,BA ,UFBA ,NE
Patricia Constante Jaime ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Patricia de Fátima dos Santos Teixeira ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Patricia Helen de Carvalho Rondó ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Patricia Luciana da Costa Lopez ,Faixa B ,Hospital de Clínicas de Porto Alegre ,RS ,HCPA ,SU
Patricia Maria Berardo Gonçalves Maia Campos ,Faixa B ,Faculdade de Ciências Farmacêuticas de Ribeirão Pr ,SP ,USP/RIB. PRETO ,SE
Patricia Moriel ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Patrícia Muniz Mendes Freire de Moura ,Faixa B ,Universidade de Pernambuco ,PE ,UPE ,NE
Patricia Teixeira Leite ,Faixa B ,Universidade Federal do ABC ,SP ,UFABC ,SE
Paula Cabral Eterovick ,Faixa B ,Pontifícia Universidade Católica de Minas Gerais ,MG ,PUC Minas ,SE
Paula Mendes Jardim ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Paulo Aguiar do Monte ,Faixa B ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Paulo Alexandre Araújo Sousa ,Faixa B ,Universidade Federal do Piauí ,PI ,UFPI ,NE
Paulo Alexandre Costa Rocha ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Paulo Alves Porto ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Paulo Cascon ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Paulo César Lodi ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Paulo Cesar Marques de Carvalho ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Paulo Cesar Pontes Fraga ,Faixa B ,Universidade Federal de Juiz de Fora ,MG ,UFJF ,SE
Paulo Cezar Martins Ribeiro ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Paulo Cézar Stadzisz ,Faixa B ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Paulo Cezar Tulio ,Faixa B ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Paulo Eduardo Aguiar Saraiva Camara ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Paulo Fernando Ferreira Rosa ,Faixa B ,Instituto Militar de Engenharia ,RJ ,IME ,SE
Paulo Gustavo Homem Passos ,Faixa B ,Museu Nacional ,RJ ,UFRJ ,SE
Paulo Roberto Ramos ,Faixa B ,Universidade do Estado da Bahia ,BA ,UNEB ,NE
Paulo Sergio de Sousa Gorayeb ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Paulo Sergio Graziano Magalhães ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Paulo Sérgio Ramos de Araújo ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Paulo Vitor Dutra de Souza ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Paulo Waldir Tardioli ,Faixa B ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Pedro Eduardo Almeida da Silva ,Faixa B ,Universidade Federal do Rio Grande ,RS ,FURG ,SU
Pedro Henrique Ferri ,Faixa B ,Universidade Federal de Goiás ,GO ,UFG ,CO
Pedro Henrique Simonard Santos ,Faixa B ,Instituto de Tecnologia e Pesquisa ,SE ,ITP ,NE
Pedro Jorge Caldas Magalhães ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Pedro Luiz Guzzo ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Pedro Paulo Gastalho de Bicalho ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Pedro Sergio Fadini ,Faixa B ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Peter Hammer ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Pierre Basílio Almeida Fechine ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Pierre Castro Soares ,Faixa B ,Universidade Federal Rural de Pernambuco ,PE ,UFRPE ,NE
Priscila Vieira Rosa ,Faixa B ,Universidade Federal de Lavras ,MG ,UFLA ,SE
Quirino Cordeiro Júnior ,Faixa B ,Faculdade de Ciências Médicas da Santa Casa de Sã ,SP ,FCMSCSP ,SE
Rafael Antonio do Nascimento Ramos ,Faixa B ,Universidade Federal Rural de Pernambuco ,PE ,UFRPE ,NE
Rafael Holdorf Lopez ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Rafael Noal Moresco ,Faixa B ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Rafael Winter Ribeiro ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Raigna Augusta da Silva Zadra Armond ,Faixa B ,Universidade Federal de Uberlândia ,MG ,UFU ,SE
Raimes Moraes ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Raimundo Fernandes de Araújo Júnior ,Faixa B ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Ramon Andrade Bezerra de Mello ,Faixa B ,Instituto do Câncer do Ceará ,CE ,ICC ,NE
Raphael Abrahao ,Faixa B ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Raquel da Cunha Recuero ,Faixa B ,Universidade Católica de Pelotas ,RS ,UCPEL ,SU
Raquel Franco Leal ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Raquel Simoni Pires ,Faixa B ,Universidade Cidade de São Paulo ,SP ,UNICID ,SE
Rauquírio André Albuquerque Marinho da Costa ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Regina Antunes Teixeira dos Santos ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Regina Celia Monteiro de Paula ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Regina Celia Spadari ,Faixa B ,Universidade Federal de São Paulo ,SP ,UNIFESP ,SE
Regina Cely Rodrigues Barroso ,Faixa B ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Regina Rodrigues Rodrigues ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Regis Rossi Alves Faria ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Reimundo Heluani ,Faixa B ,Instituto Nacional de Matemática Pura e Aplicada ,RJ ,IMPA ,SE
Reinaldo Imbrozio Barbosa ,Faixa B ,Instituto Nacional de Pesquisas da Amazônia ,AM ,INPA ,NO
Reinaldo Marchetto ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Renan Campos Chisté ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Renata Barbosa de Oliveira ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Renata da Silva Schmitt ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Renata Fonseca Vianna Lopez ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Renata Raposo Del-Vecchio ,Faixa B ,Universidade Federal Fluminense ,RJ ,UFF ,SE
Renato Borges Pontes ,Faixa B ,Universidade Federal de Goiás ,GO ,UFG ,CO
Renato Falcão Dantas ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Renato Gregorin ,Faixa B ,Universidade Federal de Lavras ,MG ,UFLA ,SE
Renato Pavanello ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Renato Santiago Gomez ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Renato Vicentini dos Santos ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
René Pastor Torrico Bascopé ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Ricardo Augusto Gorne Viani ,Faixa B ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Ricardo Bomfim Machado ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Ricardo Cordeiro Corrêa ,Faixa B ,Universidade Federal Rural do Rio de Janeiro ,RJ ,UFRRJ ,SE
Ricardo Felipe Alves Moreira ,Faixa B ,Universidade Federal do Estado do Rio de Janeiro ,RJ ,UNIRIO ,SE
Ricardo Jannini Sawaya ,Faixa B ,Universidade Federal de São Paulo ,SP ,UNIFESP ,SE
Ricardo Magela de Souza ,Faixa B ,Universidade Federal de Lavras ,MG ,UFLA ,SE
Ricardo Martins de Abreu Silva ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Ricardo Massa Ferreira Lima ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Ricardo Nicolau Nassar Koury ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Ricardo Nitrini ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Ricardo Simão Diniz Dalmolin ,Faixa B ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Ricardo Souza da Silva ,Faixa B ,Universidade Federal do Triângulo Mineiro ,MG ,UFTM ,SE
Ricardo Vianna Nunes ,Faixa B ,Universidade Estadual do Oeste do Paraná ,PR ,UNIOESTE ,SU
Ricardo Weinlich ,Faixa B ,Instituto Israelita de Ensino e Pesquisa Albert Einste ,SP ,IIEPAE ,SE
Richard Eloin Liebano ,Faixa B ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Richard Ian Samuels ,Faixa B ,Universidade Estadual do Norte Fluminense Darcy R ,RJ ,UENF ,SE
Rílvia Saraiva de Santiago Aguiar ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Rinaldo André Mezzarane ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Rinaldo Roberto de Jesus Guirro ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Rinaldo Wellerson Pereira ,Faixa B ,Universidade Católica de Brasília ,DF ,UCB/DF ,CO
Rita de Cassia Prazeres Frangella ,Faixa B ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Rita de Cássia Silva Luz ,Faixa B ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Rita Lenira de Freitas Bittencourt ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Robert Pogue ,Faixa B ,Universidade Católica de Brasília ,DF ,UCB/DF ,CO
Roberta Mary Vidotti ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Roberta Monterazzo Cysneiros ,Faixa B ,Universidade Presbiteriana Mackenzie ,SP ,MACKENZIE ,SE
Roberto Antonio Deitos ,Faixa B ,Universidade Estadual de Maringá ,PR ,UEM ,SU
Roberto Kalbusch Saito ,Faixa B ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Roberto Kopke Salinas ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Roberto Moraes Cruz ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Robie Allan Bombardelli ,Faixa B ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Robson Nunes de Lima ,Faixa B ,Universidade Federal da Bahia ,BA ,UFBA ,NE
Rodolfo de Paula Vieira ,Faixa B ,Universidade Nove de Julho ,SP ,UNINOVE ,SE
Rodrigo Arantes Reis ,Faixa B ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Rodrigo de Almeida ,Faixa B ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Rodrigo Martins Soares ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Rodrigo Neves Romcy Pereira ,Faixa B ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Rodrigo Nogueira Angerami ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Rodrigo Nunes Bentes Monteiro ,Faixa B ,Universidade Federal Fluminense ,RJ ,UFF ,SE
Rodrigo Otávio Câmara Monteiro ,Faixa B ,"Instituto Federal de Educação, Ciência e Tecnologia ",RS ,IFRS ,SU
Rodrigo Pinheiro de Toledo Vianna ,Faixa B ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Rodrigo Ribeiro Resende ,Faixa B ,Instituto de Ensino e Pesquisa da Santa Casa de Bel ,MG ,IEP-SCBH ,SE
Rodrigo Silveira Vieira ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Roger Keller Celeste ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Rogerio Brandão Wichi ,Faixa B ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Rogério Christofoletti ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Rogério de Moraes Oliveira ,Faixa B ,Instituto Nacional de Pesquisas Espaciais ,SP ,INPE ,SE
Rogério Eiji Hanada ,Faixa B ,Instituto Nacional de Pesquisas da Amazônia ,AM ,INPA ,NO
Rogerio Faria Vieira ,Faixa B ,Empresa de Pesquisa Agropecuária de Minas Gerais ,MG ,EPAMIG ,SE
Rogério José Marczak ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Rommel Thiago Juca Ramos ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Ronald José Barth Pinto ,Faixa B ,Universidade Estadual de Maringá ,PR ,UEM ,SU
Ronaldo Marcos de Lima Araujo ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Ronaldo Santos da Silva ,Faixa B ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Roque Pacheco de Almeida ,Faixa B ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Rosa Helena Luchese ,Faixa B ,Universidade Federal Rural do Rio de Janeiro ,RJ ,UFRRJ ,SE
Rosa Lúcia Prédes Trindade ,Faixa B ,Universidade Federal de Alagoas ,AL ,UFAL ,NE
Rosa Maria Moraes Anunciato de Oliveira ,Faixa B ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Rosana Camarini ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Rosana Louro Ferreira Silva ,Faixa B ,Instituto de Biociências ,SP ,USP ,SE
Rosana Maria Gemaque Rolim ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Rosana Zacarias Domingues ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Rosangela Andrade Aukar de Camargo ,Faixa B ,Secertaria Municipal de Saúde de Ribeirão Preto ,SP ,P/RIBEIRAO ,SE
Rosângela Gabriel ,Faixa B ,Universidade de Santa Cruz do Sul ,RS ,UNISC ,SU
Rosangela Locatelli Dittrich ,Faixa B ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Rosangela Maria Vanalle ,Faixa B ,Universidade Nove de Julho ,SP ,UNINOVE ,SE
Rose Mary Gondim Mendonça ,Faixa B ,Universidade Federal do Tocantins ,TO ,UFT ,NO
Roseane Fett ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Roseli Aparecida Figaro Paulino ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Rosemary Dore Heijmans ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Rosiane Lopes da Cunha ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Rosilani Trianoski ,Faixa B ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Rosilene Fressatti Cardoso ,Faixa B ,Universidade Estadual de Maringá ,PR ,UEM ,SU
Rosilene Marcon ,Faixa B ,Universidade do Vale do Itajaí ,SC ,UNIVALI ,SU
Rosimary Terezinha de Almeida ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Rossana Mara da Silva Moreira Thiré ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Rozane Maria Restello ,Faixa B ,Universidade Regional Integrada do Alto Uruguai e d ,RS ,URI ,SU
Rozely Ferreira dos Santos ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Rubem Mário Figueiró Vargas ,Faixa B ,Pontifícia Universidade Católica do Rio Grande do S ,RS ,PUCRS ,SU
Rubens Cesar Lopes Figueira ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Rui Vicente Oppermann ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Ruth Pastôra Saraiva Leão ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Sales Augusto dos Santos ,Faixa B ,Universidade Federal de Viçosa ,MG ,UFV ,SE
Salete Martins Alves ,Faixa B ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Salete Smaniotto ,Faixa B ,Universidade Federal de Alagoas ,AL ,UFAL ,NE
Samile Andréa de Souza Vanz ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Samirah Abreu Gomes ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Samuel dos Santos Valença ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Samuel Xavier de Souza ,Faixa B ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Sandra Aparecida Benite Ribeiro ,Faixa B ,Universidade Federal de Goiás ,GO ,UFG ,CO
Sandra Lopes de Souza ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Sandra Maria Carmello Guerreiro ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Sandra Maria Sbeghen Ferreira de Freitas ,Faixa B ,Universidade Cidade de São Paulo ,SP ,UNICID ,SE
Sandra Patussi Brammer ,Faixa B ,Faculdade IDEAU - Campus I ,RS ,IDEAU ,SU
Sandra Portella Montardo ,Faixa B ,Universidade Feevale ,RS ,FEEVALE ,SU
Saulo Henrique Pereira ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Sávia Gavazza dos Santos Pessôa ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Sayonara de Fatima Faria Barbosa ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Sayuri Miyamoto ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Sebastião Freitas de Medeiros ,Faixa B ,Universidade Federal de Mato Grosso ,MT ,UFMT ,CO
Sebastião Tavares de Rezende ,Faixa B ,Universidade Federal de Viçosa ,MG ,UFV ,SE
Sébastien Olivier Charneau ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Selene Maia de Morais ,Faixa B ,Universidade Estadual do Ceará ,CE ,UECE ,NE
Semíramis Martins Álvares Domene ,Faixa B ,Universidade Federal de São Paulo ,SP ,UNIFESP ,SE
Sênia Regina Bastos ,Faixa B ,Instituto de Pesquisa e Desenvolvimento Social e Te ,SP ,ISAM ,SE
Sergio Augusto Morais Carbonell ,Faixa B ,Instituto Agronômico de Campinas ,SP ,IAC ,SE
Sergio Eduardo Soares ,Faixa B ,Universidade Federal da Bahia ,BA ,UFBA ,NE
Sérgio Miguel Mazaro ,Faixa B ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Sergio Naruhiko Sakurai ,Faixa B ,"Faculdade de Economia, Administração e Contabilid ",SP ,FEA/RP ,SE
Sérgio Nazar David ,Faixa B ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Sheyla Farhayldes Souza Domingues ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Sheylla Susan Moreira da Silva de Almeida ,Faixa B ,Universidade Federal do Amapá ,AP ,UNIFAP ,NO
Sidinei Jose Lopes ,Faixa B ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Sidnei Deuner ,Faixa B ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Silvana Calvo Tuleski ,Faixa B ,Universidade Estadual de Maringá ,PR ,UEM ,SU
Silvana Carneiro Maciel ,Faixa B ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Silvana de Almeida ,Faixa B ,Fundação Universidade Federal de Ciências da Saúd ,RS ,UFCSPA ,SU
Sílvia Cristina Alves França ,Faixa B ,Centro de Tecnologia Mineral ,RJ ,CETEM ,SE
Silvia de Magalhães Simões ,Faixa B ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Silvia Maria de Aguiar Isaia ,Faixa B ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Silvia Maria Suter Correia Cadena ,Faixa B ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Silvia Pereira da Cruz Benetti ,Faixa B ,Universidade do Vale do Rio dos Sinos ,RS ,UNISINOS ,SU
Silvia Pereira de Castro Casa Nova ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Silvia Ribeiro de Souza ,Faixa B ,Instituto de Botânica ,SP ,IBT ,SE
Silvino Guimarães Moreira ,Faixa B ,Universidade Federal de Lavras ,MG ,UFLA ,SE
Silvio Jamil Ferzoli Guimarães ,Faixa B ,Pontifícia Universidade Católica de Minas Gerais ,MG ,PUC Minas ,SE
Silvio Shigueo Nihei ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Simone Dal Corso ,Faixa B ,Universidade Nove de Julho ,SP ,UNINOVE ,SE
Simone Damasceno Gomes ,Faixa B ,Universidade Estadual do Oeste do Paraná ,PR ,UNIOESTE ,SU
Simone de Souza Prado ,Faixa B ,Centro Nacional de Pesquisa de Monitoramento e Av ,SP ,Embrapa/CNPMA ,SE
Simone Gonçalves de Assis ,Faixa B ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
Simone Mainieri Paulon ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Sinclair Mallet Guy Guerra ,Faixa B ,Universidade Federal do ABC ,SP ,UFABC ,SE
Sócrates Cabral de Holanda Cavalcanti ,Faixa B ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Solange Guidolin Canniatti Brazaca ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Sônia Cristina Soares Dias Vermelho ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Sonia de Oliveira Camara Rangel ,Faixa B ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Sonia Maria Alves Bueno ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Sonia Maria da Silva Araujo ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Sonia Maria de Freitas ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Sônia Maria de Lima Salgado ,Faixa B ,Empresa de Pesquisa Agropecuária de Minas Gerais ,MG ,EPAMIG ,SE
Sônia Maria Guedes Gondim ,Faixa B ,Universidade Federal da Bahia ,BA ,UFBA ,NE
Sônia Maria Malmonge ,Faixa B ,Universidade Federal do ABC ,SP ,UFABC ,SE
Sonia Maria Moraes Chada ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Sonia Regina de Souza ,Faixa B ,Universidade Federal Rural do Rio de Janeiro ,RJ ,UFRRJ ,SE
Sonir Roberto Rauber Antonini ,Faixa B ,Faculdade de Medicina de Ribeirão Preto ,SP ,FMRP ,SE
Soraya Resende Fleischer ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Stella Maria Barrouin Melo ,Faixa B ,Universidade Federal da Bahia ,BA ,UFBA ,NE
Stênio Flávio de Lacerda Fernandes ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Suelly Helena de Araújo Barroso ,Faixa B ,Universidade Federal do Ceará ,CE ,UFC ,NE
Suely Itsuko Ciosak ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Suzan Kelly Vilela Bertolucci ,Faixa B ,Universidade Federal de Lavras ,MG ,UFLA ,SE
Suzana Leitão Russo ,Faixa B ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Taís Gratieri ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Tales Cleber Pimenta ,Faixa B ,Universidade Federal de Itajubá ,MG ,UNIFEI ,SE
Tangriani Simioni Assmann ,Faixa B ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Tânia Maria de Araújo ,Faixa B ,Universidade Estadual de Feira de Santana ,BA ,UEFS ,NE
Tania Maria Ruffoni Ortiga ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Tania Regina Vieira ,Faixa B ,Instituto Federal Goiano ,GO ,IF Goiano ,CO
Tatiana Carlesso dos Santos ,Faixa B ,Universidade Estadual de Maringá ,PR ,UEM ,SU
Tatiana Wargas de Faria Baptista ,Faixa B ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
Tereza Cristina Leal- Balbino ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Themis Reverbel da Silveira ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Theo Syrto Octavio de Souza ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Thiago Ferreira de Noronha ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Thiago Mattar Cunha ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Tiago Alessandro Espinola Ferreira ,Faixa B ,Universidade Federal Rural de Pernambuco ,PE ,UFRPE ,NE
Tiago Homero Mariz do Nascimento ,Faixa B ,Universidade Federal de Alagoas ,AL ,UFAL ,NE
Tsai Siu Mui ,Faixa B ,Centro de Energia Nuclear na Agricultura ,SP ,CENA ,SE
Túlio Hallak Panzera ,Faixa B ,Universidade Federal de São João Del-Rei ,MG ,UFSJ ,SE
Ubirajara Rancan de Azevedo Marques ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Ulysses Cecato ,Faixa B ,Universidade Estadual de Maringá ,PR ,UEM ,SU
Valberto Pedruzzi Nascimento ,Faixa B ,Universidade Federal do Espírito Santo ,ES ,UFES ,SE
Valdeir Arantes ,Faixa B ,Escola de Engenharia de Lorena ,SP ,EEL/USP ,SE
Valdir de Andrade Braga ,Faixa B ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Valdir Souza Ferreira ,Faixa B ,Universidade Federal de Mato Grosso do Sul ,MS ,UFMS ,CO
Valéria Cristina Christello Coimbra ,Faixa B ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Valéria Cristina Soares Pinheiro ,Faixa B ,Universidade Estadual do Maranhão ,MA ,UEMA ,NE
Valéria Dutra ,Faixa B ,Universidade Federal de Mato Grosso ,MT ,UFMT ,CO
Valéria Marçal Felix de Lima ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Valmir Emil Hoffmann ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Valmor João Bianchi ,Faixa B ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Valquiria de Campos ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Valter Carvalho de Andrade Júnior ,Faixa B ,Universidade Federal dos Vales do Jequitinhonha e M ,MG ,UFVJM ,SE
Vandeir Francisco Guimaraes ,Faixa B ,Universidade Estadual do Oeste do Paraná ,PR ,UNIOESTE ,SU
Vanderlei Gageiro Machado ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Vanderlei Rodrigues da Silva ,Faixa B ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
